index,ra,dec,mag
4046,18.130417,26.09734,5.79
4047,18.586834,18.20341,5.79
4048,19.220463,-25.906786,5.79
4049,19.483608,1.950448,5.79
4050,19.913403,36.995676,5.79
4051,20.6757,-16.12418,5.79
4052,21.588228,-3.983305,5.79
4053,22.030718,52.882253,5.79
4054,22.130641,21.702926,5.79
4055,22.401912,-4.83702,5.79
4056,22.486174,26.763198,5.79
4057,22.894488,44.749163,5.79
4058,23.066566,-41.478896,5.79
4059,0.036139,27.082256,5.8
4060,0.085039,61.31397,5.8
4061,0.76265,-47.551985,5.8
4062,0.909785,19.188417,5.8
4063,1.186189,37.724121,5.8
4064,2.626676,65.745336,5.8
4065,2.796568,81.448475,5.8
4066,2.968114,20.668733,5.8
4067,3.895345,57.975141,5.8
4068,4.193389,-20.356157,5.8
4069,5.138942,-8.665324,5.8
4070,5.489913,-3.446394,5.8
4071,6.090882,-35.513647,5.8
4072,6.917427,-20.404876,5.8
4073,7.118633,-40.893268,5.8
4074,7.236347,-3.901779,5.8
4075,7.381127,55.281392,5.8
4076,7.415857,51.887258,5.8
4077,7.736027,-36.062505,5.8
4078,7.949848,15.790281,5.8
4079,8.339158,20.747721,5.8
4080,8.567116,-2.151555,5.8
4081,8.978869,-16.132727,5.8
4082,9.012707,-60.963828,5.8
4083,9.68393,-57.259542,5.8
4084,9.769457,6.708556,5.8
4085,10.158386,-68.682779,5.8
4086,10.310561,-56.110393,5.8
4087,10.838349,-8.897763,5.8
4088,11.416369,11.430292,5.8
4089,11.446467,-53.159915,5.8
4090,11.604987,27.781351,5.8
4091,12.291551,53.191331,5.8
4092,14.768547,-23.153018,5.8
4093,14.832888,28.615832,5.8
4094,15.698532,18.464037,5.8
4095,16.279107,29.150261,5.8
4096,17.57686,9.5867,5.8
4097,18.824257,-45.8101,5.8
4098,20.013424,-45.112918,5.8
4099,20.068399,17.070173,5.8
4100,22.14972,-18.519592,5.8
4101,22.281268,-9.040067,5.8
4102,22.620247,75.371811,5.8
4103,22.891307,-11.616514,5.8
4104,1.663003,-56.19462,5.8
4105,1.17207,25.457763,5.81
4106,2.331739,-55.944796,5.81
4107,2.380644,41.396297,5.81
4108,2.609742,7.730026,5.81
4109,3.048849,-46.975036,5.81
4110,3.514359,-66.489714,5.81
4111,3.809918,-20.902977,5.81
4112,4.384909,-24.892157,5.81
4113,5.30368,73.268071,5.81
4114,5.645424,-40.707306,5.81
4115,5.977097,-44.034562,5.81
4116,6.764922,-52.409691,5.81
4117,7.275515,-38.318928,5.81
4118,10.287378,23.10622,5.81
4119,10.999831,-43.80711,5.81
4120,13.307701,34.098304,5.81
4121,13.371191,-52.182956,5.81
4122,13.645021,-29.560867,5.81
4123,13.760249,-26.116009,5.81
4124,15.871269,55.826713,5.81
4125,17.699461,72.156911,5.81
4126,18.286563,-17.373886,5.81
4127,18.432996,29.82893,5.81
4128,19.372651,-0.252345,5.81
4129,20.103823,53.165688,5.81
4130,20.224331,60.640569,5.81
4131,21.35134,7.354503,5.81
4132,23.120774,-50.686681,5.81
4133,23.331225,42.078044,5.81
4134,23.625567,44.428994,5.81
4135,23.991472,33.723878,5.81
4136,1.520444,70.264604,5.82
4137,2.968258,-23.606012,5.82
4138,3.510262,48.103596,5.82
4139,3.613136,0.587758,5.82
4140,3.826836,63.296967,5.82
4141,4.857837,-34.906286,5.82
4142,6.117686,-34.312021,5.82
4143,6.451147,-58.002116,5.82
4144,6.520304,-35.25884,5.82
4145,6.540885,32.454898,5.82
4146,7.82024,-46.857717,5.82
4147,8.485436,-44.160413,5.82
4148,11.385596,-56.779355,5.82
4149,12.249884,-20.84422,5.82
4150,12.41756,56.777828,5.82
4151,13.2872,-43.979479,5.82
4152,13.435566,72.391476,5.82
4153,13.938837,-46.592948,5.82
4154,15.143212,25.108635,5.82
4155,15.511223,-16.609464,5.82
4156,15.567143,-40.066432,5.82
4157,15.637855,-21.016327,5.82
4158,16.014204,4.427363,5.82
4159,17.411675,-21.441479,5.82
4160,17.938445,0.670355,5.82
4161,18.666774,-7.790799,5.82
4162,18.747112,-25.010914,5.82
4163,18.757879,5.500128,5.82
4164,18.849586,-9.774096,5.82
4165,19.058959,1.818768,5.82
4166,19.482523,24.768723,5.82
4167,20.339279,17.792928,5.82
4168,22.609846,-31.663789,5.82
4169,22.803067,37.416688,5.82
4170,22.901935,40.376907,5.82
4171,23.555432,-77.385327,5.82
4172,0.700953,66.147592,5.83
4173,1.072084,61.580184,5.83
4174,1.835714,22.275338,5.83
4175,2.808913,18.28379,5.83
4176,5.619123,26.924473,5.83
4177,6.192307,24.420253,5.83
4178,6.231732,-3.741374,5.83
4179,6.243529,-4.568457,5.83
4180,7.373719,-5.982829,5.83
4181,7.571081,3.371725,5.83
4182,8.051156,-32.463548,5.83
4183,8.186332,-48.461994,5.83
4184,9.285478,-14.574069,5.83
4185,9.311766,-51.560651,5.83
4186,9.943192,-33.418496,5.83
4187,11.484621,61.778368,5.83
4188,11.932892,56.59856,5.83
4189,12.810944,60.319822,5.83
4190,13.899234,-47.128164,5.83
4191,14.453392,-46.134254,5.83
4192,14.63756,54.023339,5.83
4193,15.035119,-28.060611,5.83
4194,16.403008,6.948207,5.83
4195,16.603113,46.613333,5.83
4196,16.640637,-43.398426,5.83
4197,17.445623,48.260065,5.83
4198,17.524298,-80.859134,5.83
4199,18.130434,26.10128,5.83
4200,19.79105,38.407614,5.83
4201,20.301941,40.732082,5.83
4202,20.940407,50.728598,5.83
4203,21.035834,56.669614,5.83
4204,21.203806,-40.269362,5.83
4205,21.303076,-4.519478,5.83
4206,22.055287,11.386552,5.83
4207,22.445122,78.785853,5.83
4208,23.165955,-42.861292,5.83
4209,0.171908,-5.248588,5.84
4210,0.178565,-12.579897,5.84
4211,1.391933,-30.945617,5.84
4212,1.962151,27.804381,5.84
4213,2.152584,-43.516596,5.84
4214,2.547952,34.54241,5.84
4215,2.638515,-30.194062,5.84
4216,3.032255,-9.961407,5.84
4217,3.290722,-47.751664,5.84
4218,4.166752,86.626139,5.84
4219,4.821965,32.588191,5.84
4220,4.980829,-82.470512,5.84
4221,5.132066,21.704821,5.84
4222,7.19489,-20.883063,5.84
4223,7.244993,24.884984,5.84
4224,7.552716,-24.710731,5.84
4225,10.278268,25.370705,5.84
4226,10.65213,37.91,5.84
4227,11.606215,-61.052433,5.84
4228,12.689723,-46.145581,5.84
4229,12.938221,54.099489,5.84
4230,13.238153,-78.447454,5.84
4231,13.245361,-48.957022,5.84
4232,14.291237,15.26338,5.84
4233,14.521224,-67.717197,5.84
4234,15.231476,-26.193569,5.84
4235,15.642833,50.423283,5.84
4236,15.96124,-20.98308,5.84
4237,16.695961,-33.145759,5.84
4238,16.907484,-42.478891,5.84
4239,17.552052,-41.173066,5.84
4240,17.872156,-34.416842,5.84
4241,18.102055,-8.323956,5.84
4242,18.653968,-47.909767,5.84
4243,18.913095,48.859401,5.84
4244,19.364137,-18.308388,5.84
4245,19.441302,19.891493,5.84
4246,19.472444,2.93003,5.84
4247,20.207186,-12.617497,5.84
4248,21.483271,22.179436,5.84
4249,21.925276,65.320809,5.84
4250,22.647942,19.522263,5.84
4251,22.769497,44.546054,5.84
4252,2.716528,53.526105,5.85
4253,3.981221,-5.469947,5.85
4254,4.345232,-7.592493,5.85
4255,4.637731,20.684722,5.85
4256,6.942238,46.273998,5.85
4257,7.207327,24.128594,5.85
4258,9.045783,7.298267,5.85
4259,9.235615,-44.145822,5.85
4260,9.249213,-37.602396,5.85
4261,9.940549,8.933157,5.85
4262,10.823457,-59.323793,5.85
4263,10.828747,-9.852695,5.85
4264,11.861559,-30.834809,5.85
4265,12.223872,10.262341,5.85
4266,13.691625,64.822411,5.85
4267,14.910532,-33.300575,5.85
4268,15.144223,-42.867921,5.85
4269,15.625562,54.508733,5.85
4270,15.793867,55.376627,5.85
4271,18.648168,-21.051871,5.85
4272,19.201416,49.855755,5.85
4273,19.399027,43.388171,5.85
4274,22.616346,-40.591034,5.85
4275,23.011917,3.011805,5.85
4276,23.224029,11.065001,5.85
4277,23.874998,-14.251217,5.85
4278,0.285845,47.947405,5.86
4279,0.802487,72.674482,5.86
4280,1.803038,16.955551,5.86
4281,2.21694,-21.000137,5.86
4282,2.861594,46.841939,5.86
4283,3.641459,-7.391863,5.86
4284,4.357511,-0.09817,5.86
4285,4.722665,49.973789,5.86
4286,5.045943,-4.210121,5.86
4287,5.451478,-40.94351,5.86
4288,5.526666,-45.925317,5.86
4289,6.241273,17.906353,5.86
4290,6.51309,58.162633,5.86
4291,7.04258,16.674447,5.86
4292,7.301181,-43.986786,5.86
4293,7.490455,-7.551168,5.86
4294,7.925398,8.86284,5.86
4295,8.239965,-45.834522,5.86
4296,8.833953,-29.462997,5.86
4297,9.291005,-74.734591,5.86
4298,9.506246,-15.577352,5.86
4299,9.52584,-35.71475,5.86
4300,9.973019,72.879509,5.86
4301,10.186884,37.4019,5.86
4302,11.003248,-14.083368,5.86
4303,12.585602,21.881384,5.86
4304,12.650962,-30.422387,5.86
4305,14.310627,-18.715968,5.86
4306,14.558325,-52.679522,5.86
4307,14.559004,-54.998628,5.86
4308,14.837723,23.911844,5.86
4309,15.733839,2.515173,5.86
4310,15.83264,-48.912408,5.86
4311,16.145478,-23.685416,5.86
4312,16.188256,-41.119803,5.86
4313,16.788818,42.238918,5.86
4314,16.89034,-20.415555,5.86
4315,17.382007,-58.010327,5.86
4316,17.993545,-4.821126,5.86
4317,18.184876,-41.359113,5.86
4318,18.187714,-75.89151,5.86
4319,18.209482,-73.672417,5.86
4320,19.166015,-41.892256,5.86
4321,19.729192,41.773108,5.86
4322,20.300388,-21.80996,5.86
4323,20.424119,-28.663269,5.86
4324,20.821559,-25.78124,5.86
4325,22.883963,16.841194,5.86
4326,23.583065,71.642043,5.86
4327,23.828044,36.425281,5.86
4328,0.043357,66.098966,5.87
4329,1.269972,71.743842,5.87
4330,1.330082,-0.509029,5.87
4331,2.049602,-15.305932,5.87
4332,4.457991,11.2123,5.87
4333,5.633644,7.54142,5.87
4334,5.831528,-22.971872,5.87
4335,5.925048,-4.616546,5.87
4336,6.444329,-1.507336,5.87
4337,6.627332,56.857531,5.87
4338,6.83051,16.202888,5.87
4339,7.300616,40.883392,5.87
4340,7.351204,-25.891643,5.87
4341,7.499925,-52.651157,5.87
4342,7.769596,-37.93367,5.87
4343,8.013875,-54.151275,5.87
4344,8.01552,25.392836,5.87
4345,9.512006,33.655711,5.87
4346,10.803921,-31.68785,5.87
4347,11.425862,-37.747575,5.87
4348,12.779508,-33.315483,5.87
4349,12.836321,37.516937,5.87
4350,13.895306,-53.373323,5.87
4351,14.316922,-25.815426,5.87
4352,14.451973,-65.821646,5.87
4353,15.910981,-25.243741,5.87
4354,17.221673,-67.196591,5.87
4355,17.619125,72.455794,5.87
4356,17.745002,-42.729302,5.87
4357,18.493253,23.866202,5.87
4358,19.996485,-9.958238,5.87
4359,20.266837,45.579525,5.87
4360,20.395658,37.476449,5.87
4361,20.844938,-12.544906,5.87
4362,21.351199,-4.560125,5.87
4363,22.227415,28.608017,5.87
4364,0.310625,31.517227,5.88
4365,0.523787,33.581642,5.88
4366,0.656063,21.250472,5.88
4367,0.928444,-7.347149,5.88
4368,1.631959,-82.974995,5.88
4369,2.433431,-15.341247,5.88
4370,2.508986,25.235036,5.88
4371,3.027115,-28.091554,5.88
4372,4.100882,68.679972,5.88
4373,4.294519,-63.255405,5.88
4374,4.57722,28.96115,5.88
4375,5.195931,1.037028,5.88
4376,5.703877,-22.373715,5.88
4377,6.090842,-10.242596,5.88
4378,6.252334,-20.272186,5.88
4379,6.285991,-37.253498,5.88
4380,6.421263,-0.945883,5.88
4381,6.500827,46.685554,5.88
4382,6.538668,4.855999,5.88
4383,6.675624,71.748786,5.88
4384,6.727402,3.932528,5.88
4385,6.94891,46.705352,5.88
4386,8.230607,56.452246,5.88
4387,8.380538,-26.34822,5.88
4388,8.54861,38.016368,5.88
4389,8.965434,-48.57291,5.88
4390,9.50651,-58.361839,5.88
4391,10.350943,68.747651,5.88
4392,10.991925,-16.353701,5.88
4393,11.278299,49.47625,5.88
4394,12.536089,-73.001056,5.88
4395,12.613154,-5.831898,5.88
4396,12.788594,62.781155,5.88
4397,13.388582,-4.924427,5.88
4398,13.437943,46.028055,5.88
4399,13.770435,41.088746,5.88
4400,14.592079,-41.517436,5.88
4401,14.98155,-11.144014,5.88
4402,15.020303,-38.058398,5.88
4403,15.185777,-84.787812,5.88
4404,15.307257,-0.461234,5.88
4405,16.999363,-25.092198,5.88
4406,17.870461,-34.799196,5.88
4407,18.546154,23.616801,5.88
4408,18.548704,-73.965596,5.88
4409,19.140507,52.425731,5.88
4410,19.256905,30.526381,5.88
4411,19.870001,-19.044991,5.88
4412,20.029086,24.800423,5.88
4413,21.10649,71.431797,5.88
4414,21.717888,-14.399709,5.88
4415,22.274039,57.220238,5.88
4416,22.54066,39.779733,5.88
4417,22.567476,-1.57427,5.88
4418,22.672866,-30.658871,5.88
4419,23.162397,-28.088572,5.88
4420,0.340111,30.935614,5.89
4421,0.613142,15.231725,5.89
4422,0.673659,-59.454604,5.89
4423,1.9318,37.277786,5.89
4424,1.993244,21.05857,5.89
4425,2.002544,3.097015,5.89
4426,2.368051,-17.662169,5.89
4427,2.443115,-20.042617,5.89
4428,2.480139,29.93176,5.89
4429,2.81275,25.188064,5.89
4430,2.99441,41.032941,5.89
4431,3.121947,64.057594,5.89
4432,4.013545,18.194,5.89
4433,4.133171,17.339897,5.89
4434,5.18866,-2.490782,5.89
4435,5.947069,11.521058,5.89
4436,5.973456,1.837108,5.89
4437,7.609641,5.862171,5.89
4438,7.74283,-37.942917,5.89
4439,7.839957,-50.509468,5.89
4440,8.340564,57.743278,5.89
4441,8.381991,-52.12373,5.89
4442,8.496182,67.297441,5.89
4443,8.562077,4.757,5.89
4444,8.782227,12.109952,5.89
4445,9.019027,-68.683916,5.89
4446,9.023369,32.252296,5.89
4447,10.385091,33.908145,5.89
4448,10.63407,-57.256309,5.89
4449,11.160699,43.207736,5.89
4450,11.538888,-66.961823,5.89
4451,11.916672,-63.27918,5.89
4452,12.043815,-69.192288,5.89
4453,12.071277,21.459153,5.89
4454,12.896923,-60.376244,5.89
4455,12.916269,-44.151968,5.89
4456,13.369358,5.154764,5.89
4457,13.85256,34.664399,5.89
4458,14.227997,-0.845463,5.89
4459,14.810569,-36.634697,5.89
4460,15.437389,-68.309167,5.89
4461,15.80956,28.156749,5.89
4462,16.196556,42.374569,5.89
4463,16.374741,-43.912051,5.89
4464,16.689756,-68.296123,5.89
4465,17.275477,1.210545,5.89
4466,17.624253,-50.059702,5.89
4467,18.064568,-24.36073,5.89
4468,18.77461,-0.961692,5.89
4469,18.814829,19.32872,5.89
4470,18.967194,38.266188,5.89
4471,19.058242,-68.755544,5.89
4472,19.522672,26.617171,5.89
4473,19.569024,-40.034638,5.89
4474,19.644769,54.973793,5.89
4475,19.761096,7.613158,5.89
4476,20.490863,56.06819,5.89
4477,20.638501,-81.289063,5.89
4478,20.96129,-16.031539,5.89
4479,21.322828,38.237473,5.89
4480,22.850818,85.373739,5.89
4481,23.243622,74.231268,5.89
4482,23.685809,-11.680655,5.89
4483,23.699081,7.250546,5.89
4484,0.070462,62.287664,5.9
4485,0.678437,-4.351841,5.9
4486,0.736683,-38.421686,5.9
4487,0.82054,-24.136672,5.9
4488,1.571279,37.237146,5.9
4489,1.580296,18.460512,5.9
4490,2.381852,-51.092129,5.9
4491,4.088958,22.008905,5.9
4492,4.473167,14.740974,5.9
4493,5.213369,-6.05719,5.9
4494,5.916387,31.701496,5.9
4495,5.989384,49.92454,5.9
4496,6.084276,42.981635,5.9
4497,6.940509,9.956578,5.9
4498,7.237644,-9.947533,5.9
4499,7.322881,2.740694,5.9
4500,7.44513,-34.140692,5.9
4501,7.534934,-8.881326,5.9
4502,7.786821,-22.51951,5.9
4503,8.027091,-37.28372,5.9
4504,8.684812,-48.92268,5.9
4505,8.941814,40.201474,5.9
4506,9.47516,-66.701877,5.9
4507,9.693087,31.277817,5.9
4508,9.895257,5.958573,5.9
4509,10.530937,32.379554,5.9
4510,10.952183,-50.765018,5.9
4511,11.315266,1.650395,5.9
4512,11.810753,14.28421,5.9
4513,12.311199,-0.787184,5.9
4514,13.223156,-50.699829,5.9
4515,13.941077,1.050581,5.9
4516,14.637219,18.298379,5.9
4517,14.784747,-38.290639,5.9
4518,14.937008,14.446266,5.9
4519,15.201184,18.976031,5.9
4520,15.464287,60.670217,5.9
4521,16.101772,-23.606315,5.9
4522,17.453462,-50.63037,5.9
4523,18.463745,-29.816865,5.9
4524,19.738446,69.337065,5.9
4525,20.016383,8.557735,5.9
4526,20.488997,36.454729,5.9
4527,23.16937,-40.591547,5.9
4528,23.165305,-22.457364,5.9
4529,1.807227,3.685447,5.91
4530,2.242208,-41.166765,5.91
4531,2.551952,-34.649967,5.91
4532,2.615879,38.733581,5.91
4533,3.031706,26.462354,5.91
4534,3.332166,27.071134,5.91
4535,3.544449,35.461729,5.91
4536,3.769267,6.80352,5.91
4537,3.774286,-29.338157,5.91
4538,3.810821,0.227857,5.91
4539,4.364392,56.506317,5.91
4540,4.372981,20.821416,5.91
4541,4.606727,64.261602,5.91
4542,5.030654,0.722112,5.91
4543,6.252353,13.851098,5.91
4544,6.950145,33.681039,5.91
4545,7.203393,-25.942588,5.91
4546,7.329901,7.142947,5.91
4547,8.167719,58.248242,5.91
4548,8.597493,6.62022,5.91
4549,8.654898,52.711623,5.91
4550,9.479763,-62.273134,5.91
4551,9.525601,-31.871831,5.91
4552,10.168761,-8.40817,5.91
4553,10.229427,-40.346056,5.91
4554,10.54267,-44.618508,5.91
4555,10.891986,69.853881,5.91
4556,10.928444,0.736922,5.91
4557,10.933742,6.185371,5.91
4558,12.206106,-62.950773,5.91
4559,12.365953,-56.374385,5.91
4560,12.727236,-1.576996,5.91
4561,12.884502,-54.952473,5.91
4562,13.163291,16.848611,5.91
4563,13.167563,38.498981,5.91
4564,13.21355,-66.226747,5.91
4565,13.236699,-58.683937,5.91
4566,13.623189,-46.427879,5.91
4567,13.71093,78.064437,5.91
4568,13.886192,28.648131,5.91
4569,14.542374,22.260059,5.91
4570,14.812377,-66.593563,5.91
4571,14.876462,-63.809827,5.91
4572,14.989754,4.567761,5.91
4573,15.024195,60.204453,5.91
4574,16.076899,-37.862951,5.91
4575,16.239546,-33.011088,5.91
4576,16.826294,13.261141,5.91
4577,16.900106,-57.909507,5.91
4578,17.060917,13.605346,5.91
4579,17.064146,-38.152572,5.91
4580,17.315842,-34.989792,5.91
4581,17.381874,-37.220786,5.91
4582,17.876512,1.305014,5.91
4583,18.778634,52.98796,5.91
4584,18.93352,-23.173751,5.91
4585,18.979701,13.906648,5.91
4586,19.244319,-45.193527,5.91
4587,19.337783,57.645129,5.91
4588,19.41779,-29.309359,5.91
4589,19.837238,-47.557392,5.91
4590,19.868658,47.931795,5.91
4591,20.200195,26.478806,5.91
4592,20.291918,66.853687,5.91
4593,20.643053,23.680494,5.91
4594,20.739457,56.488405,5.91
4595,20.769441,-21.514032,5.91
4596,21.09145,78.126392,5.91
4597,22.839381,41.953394,5.91
4598,22.917399,37.076827,5.91
4599,23.174235,43.544232,5.91
4600,23.569171,-1.247567,5.91
4601,0.804836,7.299928,5.92
4602,1.06028,61.074823,5.92
4603,1.405695,-6.914656,5.92
4604,1.418136,-64.369478,5.92
4605,1.506362,-26.207851,5.92
4606,1.84777,11.043378,5.92
4607,2.837438,-35.843636,5.92
4608,3.195229,81.47071,5.92
4609,3.207146,-44.41966,5.92
4610,5.039668,-31.771333,5.92
4611,5.44689,34.39181,5.92
4612,5.567791,-1.470253,5.92
4613,5.915746,19.749614,5.92
4614,6.503132,-10.081511,5.92
4615,6.512858,-27.769575,5.92
4616,6.756378,-31.793661,5.92
4617,6.775671,8.587153,5.92
4618,7.670425,-19.660861,5.92
4619,8.34226,24.022314,5.92
4620,8.381693,-7.54312,5.92
4621,8.560676,-38.848815,5.92
4622,8.61827,9.65558,5.92
4623,8.877391,-48.359097,5.92
4624,9.226239,-47.338407,5.92
4625,9.557237,-22.863883,5.92
4626,10.811266,-1.958896,5.92
4627,12.81855,83.417832,5.92
4628,13.197612,-69.942017,5.92
4629,13.577903,-13.214324,5.92
4630,13.706379,82.752408,5.92
4631,13.771964,38.503626,5.92
4632,13.791005,-50.249291,5.92
4633,13.988187,-50.369647,5.92
4634,15.003147,-77.16055,5.92
4635,16.540463,60.823323,5.92
4636,16.693527,26.91688,5.92
4637,19.989006,45.772541,5.92
4638,20.940526,49.195847,5.92
4639,21.261779,77.012296,5.92
4640,21.919823,-61.886608,5.92
4641,22.392264,-7.194421,5.92
4642,22.699293,14.516393,5.92
4643,23.277719,-44.489166,5.92
4644,0.129693,-22.50856,5.93
4645,0.552879,54.894985,5.93
4646,1.195419,-2.251079,5.93
4647,2.892885,-38.437004,5.93
4648,2.893144,-22.376308,5.93
4649,3.012261,10.870388,5.93
4650,3.223297,48.176953,5.93
4651,3.300717,-28.797075,5.93
4652,3.43959,-27.317479,5.93
4653,3.512617,6.188703,5.93
4654,3.892587,-46.893674,5.93
4655,4.011292,-30.490697,5.93
4656,5.162524,28.030461,5.93
4657,5.507268,15.360449,5.93
4658,5.684888,0.337753,5.93
4659,5.775106,56.115575,5.93
4660,5.872276,-57.156191,5.93
4661,6.077811,-45.078932,5.93
4662,6.15901,22.190262,5.93
4663,6.588221,9.988335,5.93
4664,7.058457,29.337081,5.93
4665,7.2927,52.131071,5.93
4666,7.613067,55.75506,5.93
4667,7.631628,48.773842,5.93
4668,7.682922,23.018527,5.93
4669,7.777793,65.455676,5.93
4670,9.264639,72.946326,5.93
4671,10.033361,-60.42089,5.93
4672,10.390688,-4.074035,5.93
4673,10.416516,-58.576303,5.93
4674,10.921456,-60.517003,5.93
4675,11.452644,-12.356749,5.93
4676,11.927814,-28.477103,5.93
4677,12.942142,-72.185212,5.93
4678,13.051487,-71.475729,5.93
4679,14.057371,-56.213434,5.93
4680,14.323302,-37.002907,5.93
4681,14.678442,13.534325,5.93
4682,15.608121,16.119085,5.93
4683,15.739633,-41.819089,5.93
4684,16.034877,52.915917,5.93
4685,16.149689,3.454475,5.93
4686,16.153115,6.378695,5.93
4687,16.319783,49.038159,5.93
4688,16.651452,-37.21737,5.93
4689,17.146539,-30.40373,5.93
4690,17.320142,-59.694612,5.93
4691,17.477476,-55.169686,5.93
4692,17.79355,-14.725824,5.93
4693,17.938621,-15.812521,5.93
4694,18.532498,-1.002977,5.93
4695,18.631785,-21.397725,5.93
4696,18.82942,32.81282,5.93
4697,19.065985,-51.018604,5.93
4698,19.094772,-15.660419,5.93
4699,19.196114,31.283456,5.93
4700,19.71239,32.426741,5.93
4701,21.040873,-38.53097,5.93
4702,21.063225,53.2859,5.93
4703,21.429729,36.667386,5.93
4704,22.197592,16.040551,5.93
4705,22.69334,41.549123,5.93
4706,22.734782,39.465348,5.93
4707,23.837425,-9.974136,5.93
4708,23.882101,-3.155482,5.93
4709,0.228401,-26.022345,5.94
4710,0.505534,59.977554,5.94
4711,0.592454,-0.50561,5.94
4712,0.749187,-42.676558,5.94
4713,1.640968,-36.528251,5.94
4714,1.810808,37.95287,5.94
4715,1.848459,-50.206138,5.94
4716,2.193287,-1.825429,5.94
4717,2.866319,68.888497,5.94
4718,3.364577,49.070905,5.94
4719,4.150436,13.398281,5.94
4720,4.418153,-61.238193,5.94
4721,4.558511,72.528605,5.94
4722,5.4107,31.143148,5.94
4723,6.6282,61.481233,5.94
4724,6.861785,-36.23027,5.94
4725,7.122889,34.009288,5.94
4726,7.207173,-36.544381,5.94
4727,7.448981,20.257557,5.94
4728,7.820736,-35.243286,5.94
4729,8.3894,18.3322,5.94
4730,8.477039,14.210822,5.94
4731,9.307199,35.36408,5.94
4732,11.508651,43.173242,5.94
4733,11.546538,-7.827523,5.94
4734,11.630127,-67.620379,5.94
4735,12.336326,-22.1757,5.94
4736,14.400243,8.243969,5.94
4737,15.776337,55.474791,5.94
4738,16.941328,-52.283746,5.94
4739,17.194077,-48.873399,5.94
4740,17.446153,34.695802,5.94
4741,17.626724,-15.571038,5.94
4742,17.85904,-40.772461,5.94
4743,18.106585,-36.019788,5.94
4744,20.498307,-18.583178,5.94
4745,21.090756,5.958199,5.94
4746,21.748134,62.460567,5.94
4747,22.051044,-76.118427,5.94
4748,22.671779,53.845927,5.94
4749,23.025475,-4.711461,5.94
4750,1.048407,41.345157,5.95
4751,1.212616,-37.856479,5.95
4752,1.598542,17.433841,5.95
4753,2.747133,67.82463,5.95
4754,3.574062,24.464393,5.95
4755,3.818922,43.963095,5.95
4756,4.288673,-6.472177,5.95
4757,4.337341,41.80807,5.95
4758,4.47751,-19.458874,5.95
4759,4.511203,-35.653504,5.95
4760,5.005095,39.394701,5.95
4761,5.776364,1.168193,5.95
4762,5.868814,-9.0419,5.95
4763,5.937296,-22.839975,5.95
4764,6.612944,-13.321036,5.95
4765,7.006599,-8.406821,5.95
4766,7.249209,-41.426394,5.95
4767,7.262011,-10.583605,5.95
4768,7.480876,-31.848401,5.95
4769,7.508587,-54.399365,5.95
4770,7.693099,3.624779,5.95
4771,8.306651,-12.632173,5.95
4772,8.431002,-64.600618,5.95
4773,8.591307,-26.843487,5.95
4774,8.942813,-16.708748,5.95
4775,9.146483,26.629112,5.95
4776,9.147526,33.882217,5.95
4777,9.548826,-13.516804,5.95
4778,9.824471,-37.186765,5.95
4779,9.897251,-51.146713,5.95
4780,10.275639,23.503095,5.95
4781,10.751118,67.411384,5.95
4782,10.851502,-3.092667,5.95
4783,10.908222,-61.826622,5.95
4784,11.060164,-0.000833,5.95
4785,11.57847,16.796915,5.95
4786,11.678468,-53.968607,5.95
4787,11.988205,33.167004,5.95
4788,12.082564,-60.968252,5.95
4789,12.106404,-65.709453,5.95
4790,12.161475,1.897889,5.95
4791,12.419935,-11.61059,5.95
4792,12.749852,39.278916,5.95
4793,13.162578,-10.329327,5.95
4794,13.927493,-82.66619,5.95
4795,15.665726,-59.908338,5.95
4796,15.698527,-76.081959,5.95
4797,15.916768,-19.382926,5.95
4798,16.284849,-67.941285,5.95
4799,16.895119,-43.050968,5.95
4800,17.010275,-35.934133,5.95
4801,17.216266,-32.438332,5.95
4802,17.259994,-38.593896,5.95
4803,17.951199,0.066665,5.95
4804,18.488891,-80.232708,5.95
4805,19.115445,-48.299144,5.95
4806,20.004425,-37.701719,5.95
4807,20.379249,41.026012,5.95
4808,20.978289,-14.483128,5.95
4809,22.496114,-27.107284,5.95
4810,23.580378,-15.246005,5.95
4811,23.652823,75.292882,5.95
4812,23.776869,66.782244,5.95
4813,23.827608,28.842389,5.95
4814,23.955508,-62.956584,5.95
4815,0.357986,-77.426873,5.96
4816,1.849198,51.933417,5.96
4817,2.063381,-0.340251,5.96
4818,2.210427,24.167778,5.96
4819,3.426737,-69.336436,5.96
4820,4.813968,75.941219,5.96
4821,5.314017,-18.13005,5.96
4822,5.643881,-6.573959,5.96
4823,5.836962,4.423406,5.96
4824,5.873168,19.867849,5.96
4825,6.982507,3.602355,5.96
4826,7.040426,17.755521,5.96
4827,7.054977,9.138355,5.96
4828,7.120359,-51.968283,5.96
4829,7.255901,-52.499226,5.96
4830,8.078445,-50.590396,5.96
4831,8.10511,22.63549,5.96
4832,8.353361,-57.97322,5.96
4833,8.432108,-14.929661,5.96
4834,8.638607,32.802021,5.96
4835,8.869936,45.312819,5.96
4836,8.876625,28.330819,5.96
4837,9.291993,46.817228,5.96
4838,9.624557,-36.095994,5.96
4839,9.65775,67.27223,5.96
4840,10.649906,-58.816854,5.96
4841,11.574878,-32.83134,5.96
4842,12.53226,-63.505838,5.96
4843,13.618339,-44.143203,5.96
